#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321B2E8C4
#Date Time: 2024-03-09 19:22:30.254
#Trace: Trace 3
#Start: 0 Hz
#Stop: 22050 Hz
#BINs: 220501
#Rate: 44100 Hz
#Samples: 441000
#Channel: Hold
#Type: Sample
#Window: Flat Top
#Channel: C1
#Range: 5.64944 V
#Offset: -0.000314816 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.57613 V
#Offset: -0.000136948 V
#Attenuation: 1 X
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Lydsignal_62.wav
#Frequency: 44.1 kHz
#Period: 22.675737 us
#Amplitude: 1 V
#Offset: 0 V

Frequency (Hz),Trace 3 (dBV),Phase (deg)
720.5539279513888,-74.4107205706765,124.3605530933601
721.3245738636363,-68.04876377373856,65.25246512236596
722.0952197758838,-78.66057482171797,66.0510281663872
722.8658656881313,-72.17605591560114,122.825596728472
723.6365116003788,-71.87373777482046,6.277728816415221
724.4071575126262,-63.86705161174194,156.6668316429777
725.1778034248737,-70.12834744195249,118.8805446767636
725.9484493371211,-65.58666492576636,72.61755987602935
726.7190952493686,-73.84376188138218,175.8418365719839
727.4897411616162,-71.10902294108229,43.53123142428097
728.2603870738636,-69.1382646862654,15.35285206162358
729.0310329861111,-74.43435192280371,21.84569448543515
729.8016788983585,-76.22198884975062,104.4109619912398
730.572324810606,-76.34268762863877,96.74290644283774
731.3429707228535,-74.60071437279717,32.78581182882733
732.1136166351009,-70.44883208006409,8.3775980433514
732.8842625473484,-69.05039971038794,87.99152523959712
733.654908459596,-69.97982005335977,62.35749750654607
734.4255543718434,-66.9977835242624,34.66258335133622
735.1962002840909,-70.52486706831219,172.2656283646272
735.9668461963383,-78.83361063474734,132.368819479491
736.7374921085858,-72.64346777900899,73.36590206333879
737.5081380208333,-78.05933282825599,136.2014919052907
738.2787839330807,-77.7093775513576,52.19885456944374
739.0494298453282,-88.77772556826181,149.5730246159025
739.8200757575758,-75.76735953444361,29.6958895756094
740.5907216698232,-74.50601571285998,25.47224050714047
741.3613675820707,-79.48436847525753,31.19945307787771
742.1320134943181,-76.51207588653324,77.73615061442509
742.9026594065656,-82.11587205473694,54.31162123194646
743.673305318813,-73.52758881107449,66.76332833431783
744.4439512310605,-91.81708229303794,57.63699253543553
745.2145971433081,-77.82169135560243,175.9364698299898
745.9852430555555,-76.85822110356537,176.0035591053747
746.755888967803,-96.18227984706535,124.3454299251473
747.5265348800505,-77.92227652333887,60.10942067224229
748.2971807922979,-79.84072082116514,48.3858187279942
749.0678267045454,-75.31947992019832,46.63748114085711
749.8384726167928,-90.8184026336874,153.2712643758955
750.6091185290403,-110.5132613515556,119.0464159781431
751.3797644412879,-72.87655160048347,160.3957651222336
752.1504103535353,-76.14035419575109,38.58945270863187
752.9210562657828,-85.86869296534603,38.51605780633728
753.6917021780303,-92.48861792795719,137.343424697598
754.4623480902777,-83.72864798687982,76.1522693147203
755.2329940025252,-88.6707791296211,24.9288638804539
756.0036399147726,-93.32209621841062,60.47702736171549
756.7742858270202,-75.5735101744378,0.2788557356397638
757.5449317392677,-82.22031226916982,48.18222378920893
758.3155776515151,-83.58582182985243,141.1778892522936
759.0862235637626,-80.04452282493739,166.9140476559227
759.85686947601,-81.95925089810187,119.4827995433578
760.6275153882575,-84.93497308902917,102.0490047710164
761.398161300505,-77.79589330539618,8.591458480399492
762.1688072127524,-83.69278331992561,63.10313837382746
762.939453125,-79.44417206697645,17.92983814368965
763.7100990372475,-80.36173707653516,92.75307303379428
764.4807449494949,-81.54068809441149,81.10534403314327
765.2513908617424,-86.41024316065315,52.63176594007265
766.0220367739898,-84.98889945422052,74.55043799387923
766.7926826862373,-77.19077809607626,6.405203619896952
767.5633285984848,-83.74929846165296,41.59992744046588
768.3339745107322,-76.35584585794517,133.8477867618157
769.1046204229798,-85.12718826770435,100.7348321046756
769.8752663352273,-75.74023636321863,111.2432098757294
770.6459122474747,-83.35565152828167,47.14349803131561
771.4165581597222,-82.33764176075911,27.04954472111138
772.1872040719696,-83.33158645717208,132.0958383949949
772.9578499842171,-78.71243678196679,78.29658925651182
773.7284958964646,-76.17468855361936,133.714106537167
774.4991418087121,-96.44477515463379,107.5385882298124
775.2697877209596,-81.70316488765194,123.4386330076661
776.040433633207,-74.90856655973074,154.0955352546983
776.8110795454545,-78.75037515249937,74.40016795229558
777.581725457702,-81.95518108934068,123.6995029603894
778.3523713699494,-88.10006323608918,110.6788510155492
779.1230172821969,-79.33804073700048,165.8895140444024
779.8936631944443,-92.23381225270973,71.20709402972534
780.6643091066919,-81.66903841355463,119.8273741037321
781.4349550189394,-83.0204725199099,89.19340412560048
782.2056009311868,-86.7371046685692,142.6067781200419
782.9762468434343,-85.73392519655174,122.475583300254
783.7468927556818,-82.80077362493367,139.8923913885704
784.5175386679292,-82.41725429100907,133.9336007257243
785.2881845801767,-79.11653263268774,36.78834702324
786.0588304924241,-98.77222105873321,36.56311083750017
786.8294764046717,-78.86111138151007,106.0603214194517
787.6001223169192,-77.17856890133658,12.17225966849433
788.3707682291666,-80.82493793940225,91.49341039318269
789.1414141414141,-77.34480862954734,174.0663693089907
789.9120600536615,-77.00096448619462,130.7526275365385
790.682705965909,-84.24757305709292,13.64769625939092
791.4533518781565,-82.94447806323146,77.5072621355511
792.223997790404,-80.54625910758085,72.00948221632572
792.9946437026515,-82.72918228677065,96.10045249540663
793.765289614899,-84.18316313043157,12.97084357203742
794.5359355271464,-78.34853664882087,3.245807335289252
795.3065814393939,-79.20163762249661,36.2177353587519
796.0772273516413,-81.47064355287931,64.90319606124463
796.8478732638888,-76.06452343687261,108.7494262759974
797.6185191761363,-83.55182805843137,132.9811242088644
798.3891650883838,-81.25778540130864,117.1446326436719
799.1598110006313,-80.42760154499823,105.1528073445531
799.9304569128788,-85.03695224389018,52.49136488666034
800.7011028251262,-75.73430786588553,152.8937364207839
801.4717487373737,-78.35508422843569,118.4692215992379
802.2423946496211,-78.72340820025329,129.6530128007891
803.0130405618686,-84.39114965215171,42.5415922350975
803.7836864741161,-81.10660719611197,61.98950762630184
804.5543323863636,-81.02864415556972,39.85630024844146
805.3249782986111,-88.04990411139569,105.6281155465766
806.0956242108585,-82.09586423065818,28.75232658563734
806.866270123106,-85.68964644444593,56.55506661836797
807.6369160353535,-77.13943373245405,34.67263509992844
808.4075619476009,-73.95636408126794,98.70159616250993
809.1782078598484,-83.32411070121734,7.934933024529029
809.948853772096,-79.56669718540388,155.9331547091383
810.7194996843434,-89.88686191516464,10.27244904042948
811.4901455965909,-82.51627806002774,129.8071374327346
812.2607915088383,-90.50536787875116,33.19236531094261
813.0314374210858,-74.48148075647218,75.5614619956053
813.8020833333333,-72.91037714204271,128.6004080780875
814.5727292455807,-72.39749309932543,27.28558631961894
815.3433751578282,-78.16388941042453,145.6455494600762
816.1140210700758,-77.87236276696188,158.1913616267262
816.8846669823232,-78.29633932568511,42.50329991141183
817.6553128945707,-75.69104629669746,83.98350622590712
818.4259588068181,-87.34890198497276,105.8187247395118
819.1966047190656,-82.83027230530116,177.1866228286845
819.967250631313,-71.92772089515414,73.00251067828761
820.7378965435605,-75.40389961128488,149.6549121965525
821.508542455808,-77.06472971231285,134.9374977725999
822.2791883680555,-76.92177635836137,6.325168102666795
823.049834280303,-76.06590083154603,143.8673347187524
823.8204801925505,-72.83965043814834,111.7182117215188
824.5911261047979,-75.43263674622425,65.07373066834919
825.3617720170454,-74.12496506523482,118.7547161638393
826.1324179292928,-87.63609911349596,142.6222397391283
826.9030638415403,-76.85835145496208,57.35461095013637
827.6737097537879,-68.44520065669748,73.37496893931859
828.4443556660353,-66.93438352831569,57.11013599260098
829.2150015782828,-70.54455904408873,127.7198442888263
829.9856474905303,-66.08653931295731,44.77330055203489
830.7562934027777,-76.59386434727648,55.82008878318493
831.5269393150252,-76.59177837515566,53.50436155570325
832.2975852272726,-77.06434546569912,24.33792405849666
833.0682311395201,-74.39710303867982,91.72730053188728
833.8388770517677,-71.67677594352536,31.67099203238239
834.6095229640151,-65.22253878722967,175.3665371413421
835.3801688762626,-71.49706567522063,109.2112306112006
836.15081478851,-71.01276729042985,94.19488870466826
836.9214607007575,-69.85402166519422,63.10580454209941
837.692106613005,-67.63553274723091,121.0530441324403
838.4627525252524,-64.97111800810744,117.031576144584
839.2333984375,-66.68887897222336,73.39361048702104
840.0040443497475,-59.97997565545169,150.7010569347598
840.7746902619949,-75.94007402089424,98.47958174549449
841.5453361742424,-69.17863501483366,7.527988112774223
842.3159820864898,-75.48858117478115,31.56502283538817
843.0866279987373,-68.16807544531622,164.6454890772434
843.8572739109848,-71.93671960311973,58.8957307815019
844.6279198232322,-62.85343982673994,163.1386456170698
845.3985657354798,-82.06500725329633,78.9497251275326
846.1692116477273,-64.68664393401528,43.80839954695151
846.9398575599747,-70.74264369082894,0.2081121205160538
847.7105034722222,-65.19998610875805,171.2509637567342
848.4811493844696,-65.33482939440316,135.5161034841885
849.2517952967171,-77.85896104680174,63.11615418877633
850.0224412089646,-79.57272065218986,27.26007383389128
850.793087121212,-66.9265746246065,3.205177459334559
851.5637330334596,-66.76997705079285,178.5679401462916
852.334378945707,-70.23449111425559,8.16812109128136
853.1050248579545,-70.24177766331708,95.59573721200263
853.875670770202,-70.40908917982881,34.26545863743787
854.6463166824494,-68.11418939200638,60.0959066643503
855.4169625946969,-71.41004031587032,100.4202167967425
856.1876085069443,-78.66537725978154,0.8532653754895835
856.9582544191919,-68.25316208263354,109.592059355999
857.7289003314394,-65.9651522806918,155.8015063640229
858.4995462436868,-72.82886878022556,114.2151721571395
859.2701921559343,-66.04812064349471,169.0545718288789
860.0408380681818,-73.23826335705631,178.0932036217946
860.8114839804292,-68.76412132798436,166.5654763543436
861.5821298926767,-63.35669140155639,18.79813545493726
862.3527758049241,-73.51400264221539,29.34848782078481
863.1234217171717,-70.39945665102951,3.964438904968136
863.8940676294192,-64.80730136776594,61.58955983960772
864.6647135416666,-70.33018269409882,69.15767531336171
865.4353594539141,-66.85928569131535,32.7523179887944
866.2060053661615,-69.81462190423771,106.4888431642651
866.976651278409,-76.1588259831353,100.0225518191282
867.7472971906565,-68.22286528172137,104.0979637183724
868.5179431029039,-70.18983716109082,144.4746158870284
869.2885890151515,-73.58020105107903,65.31217623877151
870.059234927399,-67.0861851071495,151.5146210226413
870.8298808396464,-72.26444124200151,22.55267498628575
871.6005267518939,-76.97513128830121,122.8629090946348
872.3711726641413,-69.75602850472994,165.450302344545
873.1418185763888,-93.10060612649748,85.70809970500623
873.9124644886363,-74.01760070207143,122.8678261474724
874.6831104008838,-71.79890560826783,54.91011675448919
875.4537563131313,-82.91552345591923,153.0669960082937
876.2244022253788,-71.77300849161733,135.5633109065222
876.9950481376262,-73.98297822144512,75.33600695941641
877.7656940498737,-85.52639091826755,178.1755275288223
878.5363399621211,-73.38699152553627,26.81193502101652
879.3069858743686,-74.54425996050443,62.72324184766149
880.0776317866161,-79.30283873580341,154.6223324247794
880.8482776988636,-80.00959697723717,174.1571058078532
881.6189236111111,-77.83860749523016,56.01631446510768
882.3895695233585,-88.91608976250167,20.026521703015
883.160215435606,-80.9965144705391,130.9353084659951
883.9308613478535,-68.77812881007034,60.28023144347718
884.7015072601009,-70.55829989121284,60.61977208224826
885.4721531723484,-75.81646085813993,175.3922209882552
886.2427990845958,-75.36510420929875,47.4392494673682
887.0134449968434,-80.45463549681233,128.2084523293543
887.7840909090909,-77.01855770157879,147.8475670170318
888.5547368213383,-81.1995300405036,125.2265173054929
889.3253827335858,-82.27990987788792,3.359236410068408
890.0960286458333,-74.87653263300771,37.58694827241194
890.8666745580807,-75.46077639018124,0.1523834963580238
891.6373204703282,-73.92532983308922,37.95745621062288
892.4079663825758,-86.14537364142826,28.5664291181225
893.1786122948232,-79.13585336620037,116.4382244554841
893.9492582070707,-84.98912735278682,66.74409738295608
894.7199041193181,-73.43066303852439,126.8221020195303
895.4905500315656,-77.97851873631339,59.63097768571643
896.261195943813,-79.21265105251277,60.05040275670889
897.0318418560605,-87.62137413026542,17.44077796578925
897.802487768308,-78.94739765434223,47.33974375917996
898.5731336805555,-77.24649479498129,104.1791274346717
899.343779592803,-73.04457970356768,14.96408615386051
900.1144255050505,-78.93498587446521,72.05201953867208
900.8850714172979,-82.38701957994843,160.0730275443545
901.6557173295454,-75.70853158272354,22.18541232686254
902.4263632417928,-77.97855563327167,71.02647003087354
903.1970091540403,-79.71502659355681,14.997108010546
903.9676550662878,-83.13931464464076,110.2539800750759
904.7383009785353,-77.46988261766005,19.15712107827128
905.5089468907828,-76.26726610590244,120.4842974691826
906.2795928030303,-73.41526152016978,175.6427197430611
907.0502387152777,-74.39556190496462,36.31362681236879
907.8208846275252,-74.88708429561491,48.61659862597342
908.5915305397726,-71.1288602097643,19.54660507445551
909.3621764520201,-77.28341703186118,0.7262392090270909
910.1328223642677,-78.30240293441331,119.7201038983112
910.9034682765151,-83.77358086833277,114.162833229097
911.6741141887626,-78.8883456248127,81.00537586320785
912.44476010101,-96.19063328673541,27.30590205430154
913.2154060132575,-74.15790689792382,14.67598923165035
913.986051925505,-75.88532883062869,73.89425752838339
914.7566978377524,-81.31116793204146,66.05397160799683
915.5273437499999,-86.76403979311858,113.7031869133401
916.2979896622475,-80.38870783169956,66.75071448306765
917.0686355744949,-68.74932256625274,114.3628811353289
917.8392814867424,-87.46366040066488,171.7713625289306
918.6099273989898,-79.90350628317783,127.2245940382576
919.3805733112373,-76.84013569150169,89.70641330378686
920.1512192234848,-81.55273410322805,34.6906033297836
920.9218651357322,-77.48619309256463,119.9388711626072
921.6925110479798,-81.04061174433149,44.31584995041671
922.4631569602273,-80.82683058256339,94.2122749590892
923.2338028724747,-75.97492011553878,101.8552018800292
924.0044487847222,-76.0999010249307,93.71637835008814
924.7750946969696,-80.65280869138667,78.64365011447967
925.5457406092171,-80.78228525210478,84.55546530049031
926.3163865214646,-81.56421056784231,42.37831377139358
927.087032433712,-94.86494462290142,160.3534752382232
927.8576783459596,-83.11780374056585,124.2933999318187
928.628324258207,-77.82686993002639,32.89635973147111
929.3989701704545,-82.30512804307099,17.39519178907157
930.169616082702,-80.72561548922243,4.147428328821929
930.9402619949494,-80.39038153693397,137.4899663707145
931.7109079071969,-77.27969553526201,95.21544525372217
932.4815538194443,-79.16923652119908,148.7981496248795
933.2521997316918,-77.65408385736679,2.134594462640719
934.0228456439394,-82.33040773952604,156.6777169984957
934.7934915561868,-86.55497011245714,71.21085819620421
935.5641374684343,-77.40065765947435,54.49956230964786
936.3347833806818,-84.09063914905101,35.28789436162729
937.1054292929292,-76.75494773490017,176.8341007842212
937.8760752051767,-73.35824651763885,174.5635511021603
938.6467211174241,-83.41339505040779,79.63256135539545
939.4173670296717,-83.75921037390773,71.22455049191666
940.1880129419192,-84.02081337727843,140.6684621511191
940.9586588541666,-85.91530366019383,80.29630073162608
941.7293047664141,-89.59825991127065,119.5208141545125
942.4999506786615,-73.51795320267213,67.29543360589115
943.270596590909,-75.41173054427124,154.4808148597897
944.0412425031565,-79.10091971307634,109.0399915556889
944.8118884154039,-78.15031939752205,46.11627780309056
945.5825343276515,-86.54348774350665,74.9350992454266
946.353180239899,-85.00049215517606,29.33020854677481
947.1238261521464,-77.88107247404631,9.761218776584775
947.8944720643939,-80.4950496917433,153.6816771074882
948.6651179766413,-74.95696714005091,179.9453973987719
949.4357638888888,-87.39279477607192,101.9864010581174
950.2064098011363,-90.47625535524281,91.38837367013544
950.9770557133837,-80.21439133068112,24.94872034187213
951.7477016256313,-75.18433355558662,158.3711284127866
952.5183475378788,-83.4214932777586,109.6430815422298
953.2889934501262,-89.91108255026572,91.47305035430945
954.0596393623737,-74.95841977688058,43.1769035198479
954.8302852746211,-81.29917504851173,37.72046782530013
955.6009311868686,-73.56172211816053,167.9446949058687
956.3715770991161,-89.7687979205496,21.6957119944427
957.1422230113636,-73.48277177602159,9.294143796993902
957.9128689236111,-86.47977965511878,31.911321452859
958.6835148358585,-86.28167446553958,131.647348920313
959.454160748106,-80.49699204610485,48.33131988360334
960.2248066603535,-81.20951343964444,3.423988573898889
960.9954525726009,-76.35533042488309,43.90287421369059
961.7660984848484,-89.06309103257968,114.4118323130328
962.5367443970958,-83.74544981854552,111.1811981929123
963.3073903093434,-78.65880107646943,134.5114531644045
964.0780362215909,-75.06677282635634,19.87288228297994
964.8486821338383,-72.74942275628936,60.90776106435601
965.6193280460858,-83.03686794205392,176.6011249721526
966.3899739583333,-74.65704372164549,100.3336833607909
967.1606198705807,-73.71066508079424,49.94471215196366
967.9312657828282,-73.69732244435725,44.8979690640312
968.7019116950756,-74.99083984518977,136.3507535816771
969.4725576073232,-71.92362821239391,171.2955483370371
970.2432035195707,-78.5079435255448,103.337931121788
971.0138494318181,-75.01452418867382,63.47666798747428
971.7844953440656,-74.05844245994518,10.51409591612187
972.555141256313,-72.87886923783634,23.52084297327101
973.3257871685605,-83.02719632766711,165.8306009978739
974.096433080808,-96.30344147431559,96.29111734508894
974.8670789930555,-77.66639821124051,75.50485254145043
975.637724905303,-79.07214999768583,86.62802134595448
976.4083708175505,-83.37310926754334,90.45263715415186
977.1790167297979,-72.06918603405094,46.17778436342134
977.9496626420454,-76.7421076674563,27.39250512994393
978.7203085542928,-78.93415737720049,87.44187789306937
979.4909544665403,-79.25538300490126,107.0603505385552
980.2616003787878,-66.33970294444302,9.163405174629043
981.0322462910353,-67.02820735971352,74.80049645876154
981.8028922032828,-78.74058071984311,129.2447489793736
982.5735381155303,-73.4584907362492,70.02383896565594
983.3441840277777,-63.64470162401094,83.07063645763573
984.1148299400252,-70.66270053849729,78.33298523412491
984.8854758522726,-75.32323412947198,58.0727629215932
985.6561217645201,-69.82784112040153,50.83837145629587
986.4267676767677,-68.89614775957385,139.5876668021734
987.1974135890151,-83.68928351512622,178.4284882594909
987.9680595012626,-67.72758779984193,114.8996330792696
988.73870541351,-65.05886805648959,78.92579704552372
989.5093513257575,-68.24228955513537,32.0583281043732
990.279997238005,-68.97021436351334,129.6807428012332
991.0506431502524,-71.65706550104642,131.8093833235741
991.8212890624999,-67.80670160074149,109.3660876816779
992.5919349747475,-72.72879681469045,81.78068400886632
993.3625808869949,-77.13305151773832,151.3464949566954
994.1332267992424,-67.40907952206685,54.90843139720933
994.9038727114898,-70.91890730008818,79.66772294687122
995.6745186237373,-82.41869664904021,85.36553852741635
996.4451645359848,-79.82693231103654,138.5129187978681
997.2158104482322,-65.49162994190308,123.7891061320168
997.9864563604797,-87.88754882350474,168.9826515843178
998.7571022727273,-71.03426425843546,69.0417922412739
999.5277481849747,-79.68485537982619,45.63553497554455
1000.298394097222,-83.10265729024074,86.4580079793262
1001.06904000947,-76.84901023186879,143.0617675263303
1001.839685921717,-71.46977347488431,110.9692517133398
1002.610331833965,-66.06643779117248,158.0333669706335
1003.380977746212,-73.18485621720203,38.43976229127151
1004.15162365846,-69.13704046183344,71.79006993908051
1004.922269570707,-75.35590774242783,166.052821078194
1005.692915482955,-70.36792810882926,39.54528628708793
1006.463561395202,-70.96487483119832,138.2009128874873
1007.234207307449,-81.61509413916923,162.4071775926856
1008.004853219697,-80.17226186859973,48.74319739737978
1008.775499131944,-66.81854245573831,126.2894137582228
1009.546145044192,-79.94978803063516,110.3063058070163
1010.316790956439,-71.17189435936632,2.974502817329892
1011.087436868687,-82.07576577364637,38.40174600916666
1011.858082780934,-77.35664517716877,140.6138201898963
1012.628728693182,-68.87434937711573,14.82208328985703
1013.399374605429,-72.16847690098236,124.0272614656277
1014.170020517677,-68.49728200661725,160.8971825031311
1014.940666429924,-68.07017575470718,120.0134442832247
1015.711312342172,-71.70074688269621,113.8256785233243
1016.481958254419,-90.1356573795486,140.173126552794
1017.252604166667,-68.38383408549586,100.9793338805228
1018.023250078914,-70.04515028659745,114.4152766658143
1018.793895991162,-70.58027621690486,135.7927941323737
1019.564541903409,-78.09324621686839,23.13829891104523
1020.335187815656,-76.6844868203796,116.9869036402983
1021.105833727904,-66.15048096403925,164.336219062774
1021.876479640152,-80.00480506340989,85.55593016280366
1022.647125552399,-72.40785975929906,103.17693036949
1023.417771464646,-79.7227657667577,94.31411701599922
1024.188417376894,-76.33620594979955,83.77882034945848
1024.959063289141,-78.81081261707291,173.5743215696223
1025.729709201389,-73.14504784777615,135.8316166604477
1026.500355113636,-72.21727684975153,101.4983066583669
1027.271001025884,-87.42476676432547,146.5104535998343
1028.041646938131,-77.63289542763201,109.9110424190676
1028.812292850379,-64.74730053488004,117.0159571248189
1029.582938762626,-76.54187124965384,38.18418132298159
1030.353584674874,-71.69618909065545,116.8066494913595
1031.124230587121,-73.1998875527901,83.28191253311502
1031.894876499369,-77.2370083847765,27.22252314999619
1032.665522411616,-66.03738670709679,153.9124111642952
1033.436168323864,-74.71944425603854,37.92719764038922
1034.206814236111,-68.44053951865779,168.7741883568719
1034.977460148358,-66.94932801317231,140.0246016585977
1035.748106060606,-64.48223946166164,95.53559123997528
1036.518751972854,-70.10295608004809,145.6658637243509
1037.289397885101,-65.77760819011769,120.6037397235122
1038.060043797348,-78.47811854935406,104.0869372053892
1038.830689709596,-73.64709296820388,59.0702504080709
1039.601335621843,-78.81682528891326,134.329837225281
1040.371981534091,-70.60929353589907,141.1981219989415
1041.142627446338,-66.11972468615629,124.9480949803868
1041.913273358586,-67.43439409468797,22.30096661678977
1042.683919270833,-87.59078169730898,3.055251392900259
1043.454565183081,-68.54914093410285,121.672424446458
1044.225211095328,-65.98234473774039,35.42203771652684
1044.995857007576,-80.32494716168584,156.015876493553
1045.766502919823,-80.34024651820546,178.3401952040374
1046.537148832071,-72.24003206265107,43.29999642316417
1047.307794744318,-70.83522058675038,168.1658590574278
1048.078440656566,-73.70183204203693,80.84666648489619
1048.849086568813,-77.34599625106991,26.2259282010606
1049.619732481061,-72.42068382845437,99.34899436812742
1050.390378393308,-80.16915664301044,92.33982694827309
1051.161024305555,-78.58290977081109,131.0150963136036
1051.931670217803,-70.18091316992842,97.49481465414262
1052.70231613005,-70.788961691607,170.3761837438535
1053.472962042298,-74.98965012896164,68.14339140682736
1054.243607954545,-79.40339306406082,135.2790986988863
1055.014253866793,-69.51566222944282,16.44300110619367
1055.78489977904,-75.07879128818799,13.46312596014895
1056.555545691288,-87.16335447655464,174.759461346443
1057.326191603535,-84.9791292234666,51.37512227944512
1058.096837515783,-72.89286682856229,158.9462772000913
1058.86748342803,-69.36544773299512,72.26466528299829
1059.638129340278,-71.19281182685863,160.8902146922457
1060.408775252525,-74.61438887795298,49.89502873517505
1061.179421164773,-73.59105843566199,177.2052413321259
1061.95006707702,-72.4018748869692,154.1479986429499
1062.720712989268,-69.16288625698938,13.04419998729288
1063.491358901515,-72.19537563336105,175.4961441595874
1064.262004813763,-75.00083929696052,40.82967029160655
1065.03265072601,-74.46866985203171,27.49451522354419
1065.803296638258,-75.63862078589179,113.2067732101226
1066.573942550505,-75.81917316865695,101.4736810719331
1067.344588462752,-75.00099634333962,55.93183997595492
1068.115234375,-76.4855006348199,102.4919790667198
1068.885880287247,-77.92467574551131,167.9190770688583
1069.656526199495,-75.34474563180419,22.11234424992901
1070.427172111742,-71.97022588708842,150.7157486460986
1071.19781802399,-72.21630007055899,128.989868471597
1071.968463936237,-79.23179123991156,148.0423048249108
1072.739109848485,-95.83279878532672,52.35691357976174
1073.509755760732,-83.42849853705202,6.523491685461702
1074.28040167298,-75.55835205720578,72.67111858240207
1075.051047585227,-85.84453454510174,94.08541124461934
1075.821693497475,-75.24914129684208,149.5485706243608
1076.592339409722,-76.46939080948468,127.6090179507351
1077.36298532197,-105.1250466533626,124.1239179219481
1078.133631234217,-83.30761173656498,67.04154797584525
1078.904277146465,-73.44328628557625,111.999271200589
1079.674923058712,-83.16487848482146,34.59802067021312
1080.44556897096,-79.87890194059462,144.4796298460287
1081.216214883207,-76.28655813460384,170.78331981512
1081.986860795455,-75.75608472735863,133.9682766942557
1082.757506707702,-76.55366057875347,98.12445009720919
1083.528152619949,-77.52024184226151,63.7928342408476
1084.298798532197,-71.29265024932492,42.19111428465782
1085.069444444444,-72.5876849701218,98.52344229953557
1085.840090356692,-74.92270428072993,139.5504753789019
1086.610736268939,-77.52722475006337,33.31518434470532
1087.381382181187,-74.58495725972608,110.0098775601833
1088.152028093434,-74.65552337784631,62.55771646929639
1088.922674005682,-74.39028587905464,15.19985565018491
1089.693319917929,-78.35783408003917,151.3096644581196
1090.463965830177,-68.03888448933982,100.5890448116954
1091.234611742424,-77.02946460962474,18.08522950943024
1092.005257654672,-74.26283785635222,125.6723993198779
1092.775903566919,-70.22584005204058,59.2305882039144
1093.546549479167,-71.32328031053012,173.0481018585928
1094.317195391414,-70.90648161599188,77.68087265078032
1095.087841303661,-70.3048400747895,59.00830806360717
1095.858487215909,-70.10363084596494,13.96327448366634
1096.629133128157,-70.04206842509888,90.86271392196238
1097.399779040404,-74.19071931949733,12.92017352730369
1098.170424952652,-72.61592991835995,154.5051088686068
1098.941070864899,-76.90805226327761,124.7114149464946
1099.711716777146,-69.41499612457815,11.53789095341169
1100.482362689394,-83.41104356769853,35.78222856390232
1101.253008601641,-89.47398632506483,76.34490296781448
1102.023654513889,-74.54493228844927,98.07062030924313
1102.794300426136,-77.77789745547838,22.29017694074311
1103.564946338384,-79.89753572200416,57.47440126783491
1104.335592250631,-78.82171455864751,155.1481482215759
1105.106238162879,-81.09973188622304,23.00847938864191
1105.876884075126,-76.48855185736545,165.097288108579
1106.647529987374,-76.79979192186183,83.16451600184602
1107.418175899621,-78.06738559907907,51.05758419233685
1108.188821811869,-80.19758348564723,90.18307798449406
1108.959467724116,-77.33240372381192,66.27412611741538
1109.730113636364,-72.8015467957606,4.568818906384418
1110.500759548611,-77.31738003034889,92.54667515700068
1111.271405460858,-71.48797596236894,124.9737627760323
1112.042051373106,-76.56699654187062,49.22803617937836
1112.812697285353,-75.83213417547202,137.9963789199021
1113.583343197601,-69.18534527139715,162.5418164630582
1114.353989109848,-73.57567980464967,83.63189960850623
1115.124635022096,-71.16611835361756,10.56579352500997
1115.895280934343,-74.24016583010452,169.254113628875
1116.665926846591,-75.37422018212106,46.67366257125465
1117.436572758838,-83.76196622897668,96.84347259757537
1118.207218671086,-70.04925503713088,110.8061130223561
1118.977864583333,-73.77980274131016,160.48882607423
1119.748510495581,-74.76571275703915,55.7928235176204
1120.519156407828,-67.47719569223558,39.46273079675986
1121.289802320076,-76.6467597587632,130.4778247316527
1122.060448232323,-71.81671209621334,76.36043925422979
1122.831094144571,-66.19793400177316,50.79590526036424
1123.601740056818,-67.43694623959729,136.5646482170255
1124.372385969066,-69.7562879641136,108.7916630727184
1125.143031881313,-73.96808515758677,76.6250424767543
1125.913677793561,-68.89850889879594,12.53379838680144
1126.684323705808,-81.1159215832899,54.29074931095086
1127.454969618055,-82.17460070737617,164.5201337112179
1128.225615530303,-73.51745535611317,75.85655111147403
1128.99626144255,-74.0749003086071,175.7175690863769
1129.766907354798,-81.73362055850788,39.55244180042993
1130.537553267045,-70.44610864041263,136.343677670916
1131.308199179293,-69.93573382467196,47.44075126753587
1132.07884509154,-64.94216047063416,135.3846401308775
1132.849491003788,-75.40290494726679,11.33470111678882
1133.620136916035,-71.45236777847308,81.84100943617108
1134.390782828283,-65.61623605983196,2.05500408877838
1135.16142874053,-73.42827742338577,85.80908674706723
1135.932074652778,-70.65753225346835,108.5617477226843
1136.702720565025,-64.89784793396163,40.09225344005117
1137.473366477273,-67.69642954670155,126.3536671705585
1138.24401238952,-66.66080064855549,41.33926597746902
1139.014658301768,-62.43866586264068,91.33870225987587
1139.785304214015,-66.47895194226633,153.7723045597361
1140.555950126263,-66.1193945339284,106.9738654785995
1141.32659603851,-61.67378430953357,134.8674616250395
